Date,SPY,QQQ,IWM,IEF,TLT
2021-02-19,362.15911865234375,320.474365234375,210.88804626464844,100.81330108642578,120.40543365478516
2021-02-22,359.37347412109375,312.1678161621094,209.520751953125,100.64893341064453,119.4894027709961
2021-02-23,359.8099060058594,311.23834228515625,207.67588806152344,100.726806640625,119.14482879638672
2021-02-24,363.7747802734375,313.80389404296875,212.58306884765625,100.58841705322266,118.36321258544922
2021-02-25,355.0093688964844,302.8638916015625,204.72592163085938,99.24755096435547,116.43028259277344
2021-02-26,353.1802062988281,304.1322021484375,204.44497680664062,100.13854217529297,120.27935791015625
2021-03-01,361.7413024902344,313.281005859375,211.712158203125,100.02604675292969,118.6907730102539
2021-03-02,358.9186096191406,308.2564392089844,207.63839721679688,100.20783996582031,118.69917297363281
2021-03-03,354.1644592285156,299.310791015625,205.39085388183594,99.67118072509766,117.41181945800781
2021-03-04,349.7817077636719,294.4120178222656,199.650146484375,99.17778778076172,116.65449523925781
2021-03-05,356.2164306640625,298.8460693359375,203.88308715820312,99.03931427001953,116.8817138671875
2021-03-08,354.44305419921875,290.3846130371094,204.84767150878906,98.6498031616211,115.97301483154297
2021-03-09,359.5035705566406,301.8376159667969,209.15553283691406,99.11720275878906,117.58006286621094
2021-03-10,361.7413024902344,300.97601318359375,212.7890625,99.32490539550781,117.81571960449219
2021-03-11,365.4089660644531,307.907958984375,217.47154235839844,99.29027557373047,116.96586608886719
2021-03-12,365.9011535644531,305.4101257324219,218.75453186035156,98.57191467285156,114.483642578125
2021-03-15,368.08319091796875,308.6727600097656,219.53182983398438,98.69306945800781,115.15679931640625
2021-03-16,367.6189880371094,310.3669738769531,215.86077880859375,98.67572784423828,114.69400024414062
2021-03-17,368.87249755859375,311.6449279785156,217.5558319091797,98.51128387451172,113.83576965332031
2021-03-18,363.5055847167969,302.0989990234375,210.93490600585938,97.89673614501953,112.68304443359375
2021-03-19,362.8328857421875,303.16400146484375,212.52691650390625,97.83613586425781,113.38142395019531
2021-03-22,365.7301330566406,308.8493347167969,210.92552185058594,98.15641021728516,114.65194702148438
2021-03-23,362.8515319824219,307.5020446777344,203.27438354492188,98.64112091064453,115.68692016601562
2021-03-24,361.007080078125,302.3157958984375,198.5732421875,98.77094268798828,116.3095474243164
2021-03-25,363.03790283203125,301.7923583984375,203.28134155273438,98.64112091064453,115.39241027832031
2021-03-26,368.88824462890625,306.3193054199219,206.98741149902344,98.31219482421875,114.98854064941406
2021-03-29,368.7019348144531,306.2320251464844,201.16090393066406,97.97463989257812,114.01249694824219
2021-03-30,367.72381591796875,304.6907958984375,204.5479736328125,97.8880844116211,114.6098861694336
2021-03-31,369.2142333984375,309.35333251953125,207.2970733642578,97.74956512451172,113.97042083740234
2021-04-01,373.201416015625,314.62677001953125,209.9241943359375,98.18262481689453,115.8619613647461
2021-04-05,378.5580139160156,320.9082946777344,211.0781707763672,97.90547943115234,115.3564453125
2021-04-06,378.33447265625,320.68524169921875,210.4589385986328,98.38184356689453,116.14000701904297
2021-04-07,378.77227783203125,321.46075439453125,207.06251525878906,98.32122039794922,115.33113861083984
2021-04-08,380.5702819824219,324.81475830078125,208.81703186035156,98.65897369384766,116.28324890136719
2021-04-09,383.33709716796875,326.7825622558594,208.8451690673828,98.39915466308594,115.8619613647461
2021-04-12,383.47686767578125,326.3560791015625,208.0288848876953,98.33853149414062,115.8114242553711
2021-04-13,384.61334228515625,330.1656799316406,207.48468017578125,98.74560546875,116.67927551269531
2021-04-14,383.2998046875,326.2009582519531,209.53012084960938,98.62433624267578,116.30852508544922
2021-04-15,387.41741943359375,331.14471435546875,210.440185546875,99.25662231445312,118.25487518310547
2021-04-16,388.7123107910156,331.532470703125,210.77796936035156,98.9881362915039,117.3364486694336
2021-04-19,386.8025207519531,328.49835205078125,208.0382537841797,98.8841781616211,116.99943542480469
2021-04-20,383.9704895019531,326.1039733886719,203.77859497070312,99.17868041992188,117.53871154785156
2021-04-21,387.60369873046875,328.89581298828125,208.7607421875,99.2306137084961,117.77459716796875
2021-04-22,384.0636901855469,324.9311218261719,207.8975830078125,99.30856323242188,118.2885971069336
2021-04-23,388.2279052734375,329.02178955078125,211.8193817138672,99.17868041992188,118.01051330566406
2021-04-26,389.0383605957031,331.1641845703125,214.02430725097656,99.0747299194336,117.8420181274414
2021-04-27,388.9545593261719,329.7294616699219,214.3433380126953,98.68498229980469,116.81404113769531
2021-04-28,388.8427429199219,328.61468505859375,214.70925903320312,98.8149185180664,116.88990783691406
2021-04-29,391.32073974609375,329.79730224609375,213.9117431640625,98.64167022705078,116.54443359375
2021-04-30,388.7495422363281,327.6356201171875,211.00314331054688,98.72828674316406,116.81404113769531
2021-05-03,389.58795166015625,325.8907470703125,212.03521728515625,98.89640808105469,116.88410949707031
2021-05-04,387.18450927734375,320.026123046875,209.5019073486328,99.02641296386719,117.67730712890625
2021-05-05,387.3056640625,318.9500732421875,208.66690063476562,99.14775848388672,117.87137603759766
2021-05-06,390.39849853515625,321.3542175292969,208.8451690673828,99.19107055664062,118.0654525756836
2021-05-07,393.2398376464844,323.96173095703125,211.47227478027344,99.22574615478516,117.48322296142578
2021-05-10,389.34576416015625,315.7802734375,206.09609985351562,99.02641296386719,116.29347229003906
2021-05-11,385.8710021972656,315.34405517578125,205.4393310546875,98.86174011230469,115.63523864746094
2021-05-12,377.6731262207031,307.1820068359375,198.7683563232422,98.38507843017578,114.42023468017578
2021-05-13,382.2098388671875,309.5570373535156,202.42752075195312,98.71443176269531,114.59742736816406
2021-05-14,388.07879638671875,316.3909606933594,207.37210083007812,98.93108367919922,115.66901397705078
2021-05-17,387.0913391113281,314.4716491699219,207.6536407470703,98.83572387695312,115.42432403564453
2021-05-18,383.75634765625,312.34869384765625,206.07733154296875,98.83572387695312,115.1290054321289
2021-05-19,382.7501525878906,312.7073669433594,204.49169921875,98.54109191894531,114.85053253173828
